caco2_wang,pampa_ncats,hia_hou,solubility_aqsoldb,pgp_broccatelli,lipophilicity_astrazeneca,clearance_hepatocyte_az
0.425775,0.388343,0.340788,0.195295,0.700577,0.539077,0.608898
0.424795,0.396766,0.345470,0.195220,0.691553,0.523974,0.598151
0.403040,0.375756,0.332418,0.194565,0.667192,0.539735,0.582936
0.440232,0.388410,0.350959,0.195723,0.690011,0.526364,0.596831
0.425450,0.386429,0.339235,0.207869,0.667121,0.539505,0.577675
0.429966,0.386545,0.354232,0.220386,0.605400,0.552374,0.530124
0.444101,0.384146,0.364100,0.195794,0.671293,0.568654,0.548041
0.437878,0.375470,0.356438,0.198229,0.699692,0.578335,0.568934
0.430664,0.359116,0.390442,0.197763,0.683907,0.523922,0.501938
0.403679,0.353000,0.337791,0.185236,0.640615,0.577129,0.543002
0.425781,0.382835,0.350686,0.206836,0.657350,0.577630,0.562832
0.403679,0.353000,0.337791,0.185236,0.640615,0.577129,0.543002
0.425781,0.382835,0.350686,0.206836,0.657350,0.577630,0.562832
0.451231,0.403945,0.362210,0.203259,0.768984,0.572354,0.561441
0.389708,0.370175,0.363104,0.181166,0.774572,0.642588,0.465825
0.576257,0.552984,0.428416,0.115603,0.805968,0.693451,0.529159
0.557844,0.632160,0.518780,0.098573,0.857798,0.744141,0.545045
0.457891,0.364796,0.336957,0.179651,0.780429,0.645430,0.480707
0.408302,0.356062,0.335205,0.177808,0.763219,0.621036,0.477368
0.300813,0.392314,0.308442,0.259437,0.562341,0.520902,0.577217
0.393072,0.350752,0.306214,0.230721,0.727183,0.585160,0.469842
0.505659,0.587143,0.465746,0.123082,0.829186,0.755909,0.551260
0.504941,0.510168,0.460853,0.119337,0.800300,0.714393,0.548380
0.494685,0.496636,0.440696,0.126747,0.798758,0.696318,0.559247
0.505503,0.502092,0.464195,0.135007,0.795243,0.680695,0.535157
0.501101,0.487549,0.443965,0.144790,0.795881,0.673932,0.548090
0.463344,0.386499,0.352464,0.192553,0.773979,0.580993,0.466867
0.441371,0.363352,0.328333,0.184522,0.730217,0.560067,0.487159
0.439413,0.379716,0.338181,0.174894,0.759287,0.595432,0.494349
0.441080,0.367948,0.364847,0.225989,0.751393,0.564409,0.437469
0.411270,0.391866,0.409677,0.127622,0.766932,0.616616,0.488494
0.524060,0.542620,0.474569,0.115352,0.845566,0.705100,0.532369
0.372362,0.345259,0.324289,0.223890,0.647735,0.543516,0.468509
0.444168,0.375685,0.367716,0.225343,0.652494,0.566303,0.531184
0.455598,0.413043,0.382432,0.205975,0.643215,0.526672,0.552778
0.491140,0.546820,0.446481,0.133385,0.743433,0.467603,0.577603
0.415539,0.519485,0.407939,0.173575,0.642534,0.479733,0.547535
0.599875,0.597095,0.540552,0.089445,0.862589,0.823135,0.509302
0.519698,0.439627,0.473722,0.105609,0.813262,0.668969,0.521420
0.521764,0.446639,0.513101,0.111180,0.820270,0.678280,0.508868
0.623715,0.618555,0.587418,0.080228,0.890055,0.766729,0.578698
0.584300,0.551264,0.638111,0.092925,0.856023,0.774130,0.534799
0.584167,0.535798,0.623410,0.082697,0.858640,0.740917,0.556700
0.559659,0.545888,0.585745,0.120201,0.847581,0.730522,0.527753
0.571864,0.533485,0.615265,0.097347,0.832094,0.724335,0.511150
0.568617,0.528333,0.623212,0.093911,0.850249,0.731356,0.524780
0.562458,0.564592,0.599496,0.110162,0.846344,0.721253,0.530557
0.571864,0.533485,0.615265,0.097347,0.832094,0.724335,0.511150
0.567925,0.568256,0.605858,0.114719,0.838916,0.711008,0.511275
0.562458,0.564592,0.599496,0.110162,0.846344,0.721253,0.530557
0.582353,0.581536,0.553173,0.086633,0.874709,0.807962,0.584980
0.593232,0.592119,0.595632,0.078961,0.879096,0.813227,0.606516
0.389445,0.356808,0.384944,0.147902,0.651255,0.551749,0.468266
0.389445,0.356808,0.384944,0.147902,0.651255,0.551749,0.468266
0.379459,0.350213,0.383640,0.158693,0.597376,0.533480,0.485802
0.529428,0.496681,0.376584,0.105265,0.734600,0.698669,0.532376
0.392316,0.352098,0.379086,0.128923,0.662108,0.591182,0.514610
0.392316,0.352098,0.379086,0.128923,0.662108,0.591182,0.514610
0.383137,0.344985,0.381390,0.137479,0.656374,0.571570,0.536676
0.511563,0.461912,0.367680,0.124066,0.717227,0.670857,0.517493
0.459371,0.436956,0.414258,0.126728,0.679512,0.651673,0.524341
0.433789,0.377402,0.418267,0.146747,0.699837,0.569774,0.504462
0.433789,0.377402,0.418267,0.146747,0.699837,0.569774,0.504462
0.378351,0.346546,0.385459,0.148351,0.645863,0.556155,0.497843
0.378351,0.346546,0.385459,0.148351,0.645863,0.556155,0.497843
0.383917,0.351071,0.391984,0.147510,0.651174,0.561361,0.478576
0.501620,0.450168,0.383335,0.117340,0.677707,0.664071,0.523735
0.366049,0.342882,0.384456,0.160951,0.587236,0.534064,0.520134
0.493241,0.437433,0.373030,0.116337,0.740279,0.620965,0.518329
0.415392,0.327342,0.371609,0.199689,0.672114,0.509500,0.413835
0.589259,0.536708,0.490650,0.153037,0.744626,0.693467,0.477132
0.409921,0.371737,0.354827,0.139174,0.712432,0.564355,0.570654
0.666023,0.695516,0.647752,0.118590,0.832715,0.787095,0.464413
0.666023,0.695516,0.647752,0.118590,0.832715,0.787095,0.464413
0.666023,0.695516,0.647752,0.118590,0.832715,0.787095,0.464413
0.631306,0.607197,0.666632,0.145081,0.781285,0.680642,0.463443
0.631306,0.607197,0.666632,0.145081,0.781285,0.680642,0.463443
0.631306,0.607197,0.666632,0.145081,0.781285,0.680642,0.463443
0.657210,0.633389,0.579607,0.134442,0.812713,0.715291,0.424258
0.657210,0.633389,0.579607,0.134442,0.812713,0.715291,0.424258
0.657210,0.633389,0.579607,0.134442,0.812713,0.715291,0.424258
0.666024,0.628145,0.623816,0.115948,0.797473,0.707363,0.422697
0.666024,0.628145,0.623816,0.115948,0.797473,0.707363,0.422697
0.666024,0.628145,0.623816,0.115948,0.797473,0.707363,0.422697
0.643063,0.638708,0.557881,0.142054,0.741905,0.686874,0.467707
0.643063,0.638708,0.557881,0.142054,0.741905,0.686874,0.467707
0.643063,0.638708,0.557881,0.142054,0.741905,0.686874,0.467707
0.640563,0.656156,0.611372,0.125528,0.730067,0.684645,0.476762
0.580756,0.542334,0.487809,0.181375,0.637749,0.564113,0.452484
0.580756,0.542334,0.487809,0.181375,0.637749,0.564113,0.452484
0.580756,0.542334,0.487809,0.181375,0.637749,0.564113,0.452484
0.608455,0.572468,0.616198,0.174463,0.668294,0.561614,0.431426
0.608455,0.572468,0.616198,0.174463,0.668294,0.561614,0.431426
0.608455,0.572468,0.616198,0.174463,0.668294,0.561614,0.431426
0.657293,0.595668,0.597590,0.143428,0.750675,0.644453,0.426869
0.527361,0.491263,0.463838,0.220845,0.599293,0.516860,0.416882
0.527361,0.491263,0.463838,0.220845,0.599293,0.516860,0.416882
0.552559,0.518233,0.436686,0.221488,0.523348,0.429100,0.433944
0.452686,0.464010,0.407608,0.392115,0.371259,0.258261,0.394871
0.452686,0.464010,0.407608,0.392115,0.371259,0.258261,0.394871
0.502163,0.534342,0.431963,0.219700,0.640592,0.495575,0.458880
0.396091,0.363219,0.343240,0.209390,0.727121,0.490125,0.576701
0.422144,0.379676,0.344605,0.155165,0.799296,0.596905,0.606155
0.487790,0.507370,0.429434,0.138854,0.764964,0.568164,0.554290
0.435372,0.416796,0.393763,0.188229,0.725633,0.527229,0.616239
0.602122,0.633664,0.568246,0.113623,0.884088,0.696595,0.614760
0.516228,0.506516,0.416691,0.123471,0.845934,0.602271,0.627242
0.392246,0.402804,0.371591,0.178016,0.681854,0.492870,0.614558
0.635910,0.671527,0.593144,0.117445,0.861164,0.764893,0.548190
0.632699,0.681314,0.613001,0.119597,0.814102,0.741266,0.523570
0.401103,0.407414,0.337606,0.164947,0.702475,0.533938,0.564538
0.494224,0.474992,0.388684,0.117782,0.817185,0.593213,0.648222
0.439751,0.464135,0.385238,0.142101,0.771588,0.540912,0.615076
0.502477,0.500218,0.390287,0.113215,0.827975,0.578752,0.597770
0.448353,0.436236,0.387933,0.133789,0.780556,0.543115,0.614940
0.500711,0.470212,0.409021,0.123473,0.820490,0.550486,0.634918
0.525152,0.529327,0.410019,0.104125,0.857286,0.682158,0.625931
0.521315,0.513618,0.431389,0.106703,0.852188,0.645164,0.637954
0.519670,0.482796,0.415595,0.125874,0.819383,0.550789,0.613523
0.485797,0.491791,0.405550,0.119412,0.836087,0.596093,0.610004
0.492174,0.485156,0.372603,0.117880,0.841032,0.605493,0.603767
0.487663,0.453253,0.403689,0.128708,0.828694,0.644392,0.627218
0.513523,0.487869,0.393120,0.120341,0.815924,0.606470,0.629901
0.493506,0.503931,0.387939,0.120311,0.840439,0.620854,0.601302
0.530442,0.488679,0.388245,0.124520,0.822610,0.652279,0.586335
0.462872,0.419274,0.434890,0.144945,0.741763,0.565549,0.558823
0.456418,0.444564,0.422833,0.147070,0.823302,0.608124,0.599647
0.444663,0.380135,0.358314,0.146778,0.798233,0.551855,0.612484
0.376314,0.339567,0.351669,0.194690,0.677622,0.461768,0.601415
0.355756,0.333127,0.346928,0.188033,0.643609,0.486754,0.605749
0.411293,0.374152,0.355564,0.158347,0.733713,0.546022,0.591650
0.465141,0.434987,0.382413,0.139918,0.774620,0.589499,0.580114
0.429244,0.438202,0.381196,0.137471,0.768276,0.558528,0.624016
0.465658,0.415991,0.425212,0.147315,0.733263,0.605062,0.543891
0.497371,0.482977,0.375578,0.114650,0.860883,0.639322,0.620468
0.451371,0.433476,0.409920,0.150411,0.831977,0.624664,0.593162
0.471482,0.462807,0.364714,0.124651,0.847616,0.609578,0.593754
0.466947,0.479545,0.395566,0.141272,0.842793,0.619270,0.604975
0.465958,0.421972,0.383623,0.146239,0.786347,0.546546,0.633686
0.475283,0.458759,0.371390,0.154262,0.752822,0.588791,0.596568
0.489677,0.467703,0.379375,0.128322,0.814427,0.614270,0.625744
0.469683,0.415889,0.376886,0.133100,0.816733,0.635198,0.608253
0.495299,0.474086,0.407554,0.125851,0.826693,0.634353,0.608575
0.411062,0.342404,0.369077,0.197552,0.709735,0.610188,0.585525
0.528337,0.497529,0.408005,0.146768,0.848459,0.697318,0.557640
0.534361,0.503734,0.402385,0.127940,0.891993,0.693329,0.605415
0.420432,0.434134,0.382830,0.156008,0.759894,0.565503,0.605089
0.384331,0.387302,0.353189,0.160963,0.758256,0.537677,0.590247
0.437722,0.408108,0.381487,0.142375,0.755174,0.547653,0.639133
0.462658,0.437341,0.353354,0.125407,0.791653,0.624846,0.584198
0.457037,0.442102,0.341437,0.121072,0.827194,0.610129,0.578761
0.465396,0.475275,0.386885,0.116758,0.829156,0.607623,0.615330
0.482891,0.493168,0.373435,0.119475,0.837308,0.640718,0.607778
0.461649,0.429680,0.351580,0.130149,0.842056,0.629510,0.560042
0.470107,0.405571,0.349618,0.125828,0.823653,0.630885,0.581646
0.451413,0.464099,0.392289,0.121627,0.831537,0.622488,0.607529
0.491543,0.488528,0.385834,0.123521,0.815948,0.630604,0.596803
0.443681,0.384664,0.348432,0.141560,0.827695,0.642520,0.584634
0.462635,0.476437,0.409485,0.143546,0.847012,0.625207,0.630913
0.478541,0.467490,0.373547,0.122153,0.834180,0.601150,0.629398
0.424288,0.422590,0.371988,0.129613,0.816036,0.583404,0.627586
0.429244,0.438202,0.381196,0.137471,0.768276,0.558528,0.624016
0.508777,0.495088,0.365797,0.129538,0.823782,0.588446,0.606619
0.419793,0.423650,0.382838,0.150490,0.735535,0.550435,0.626680
0.435092,0.443387,0.365293,0.143046,0.750121,0.568328,0.612740
0.428565,0.438276,0.382625,0.149284,0.722143,0.535591,0.627400
0.409444,0.418569,0.382440,0.151562,0.727672,0.555732,0.628896
0.420989,0.429020,0.398352,0.170031,0.751526,0.553377,0.626013
0.373733,0.378175,0.346250,0.152050,0.705761,0.519538,0.625832
0.369184,0.367651,0.345760,0.156096,0.711343,0.529681,0.624233
0.374336,0.364365,0.347839,0.160367,0.704365,0.504995,0.622632
0.405314,0.363199,0.379876,0.158052,0.730717,0.561314,0.589810
0.526032,0.469007,0.391567,0.124937,0.817284,0.657399,0.590708
0.513134,0.458525,0.387912,0.134111,0.817059,0.689372,0.576743
0.455971,0.419458,0.385202,0.149193,0.772391,0.653834,0.565455
0.511459,0.468752,0.398794,0.135972,0.813420,0.686501,0.568226
0.457033,0.435342,0.406156,0.149416,0.754107,0.564899,0.551364
0.465658,0.415991,0.425212,0.147315,0.733263,0.605062,0.543891
0.453184,0.412435,0.405981,0.161278,0.780087,0.642977,0.587137
0.527586,0.479644,0.412512,0.149789,0.784567,0.672340,0.536902
0.497371,0.482977,0.375578,0.114650,0.860883,0.639322,0.620468
0.495464,0.471635,0.375172,0.129142,0.851723,0.654367,0.615105
0.419358,0.379797,0.352734,0.139041,0.797070,0.559253,0.604672
0.496213,0.483368,0.378498,0.134434,0.852897,0.658212,0.612315
0.484732,0.442695,0.400343,0.145078,0.810000,0.657805,0.571823
0.451371,0.433476,0.409920,0.150411,0.831977,0.624664,0.593162
0.510428,0.464751,0.379551,0.105340,0.839888,0.655678,0.631044
0.441709,0.426333,0.334852,0.122159,0.832416,0.602339,0.618328
0.457167,0.415350,0.381578,0.151928,0.770635,0.657975,0.581335
0.449411,0.430801,0.379859,0.135043,0.801614,0.605542,0.603093
0.524883,0.470636,0.381879,0.105540,0.867519,0.716381,0.604442
0.325469,0.329301,0.350894,0.203895,0.634949,0.485992,0.599199
0.394328,0.346244,0.342033,0.159112,0.730733,0.563127,0.623774
0.386369,0.362514,0.363941,0.129889,0.687702,0.530889,0.571354
0.386805,0.366043,0.342680,0.173960,0.680165,0.474292,0.603058
0.382987,0.353552,0.341329,0.154873,0.732154,0.532754,0.628845
0.385156,0.366214,0.358998,0.127048,0.715436,0.542863,0.575990
0.483720,0.405780,0.360958,0.124312,0.825428,0.722800,0.595617
0.445523,0.383732,0.358073,0.138179,0.804938,0.646067,0.600283
0.431038,0.379679,0.342937,0.133717,0.814319,0.681105,0.587548
0.544946,0.465384,0.361704,0.112679,0.836328,0.760406,0.568288
0.459453,0.409881,0.376354,0.147480,0.795249,0.698377,0.537903
0.459647,0.382292,0.376856,0.147316,0.783496,0.710156,0.530458
0.399230,0.436345,0.358031,0.173698,0.626925,0.415531,0.609497
0.437564,0.370247,0.373449,0.175163,0.864596,0.681777,0.507570
0.435732,0.444214,0.402787,0.201454,0.692008,0.453794,0.533808
0.435732,0.444214,0.402787,0.201454,0.692008,0.453794,0.533808
0.435732,0.444214,0.402787,0.201454,0.692008,0.453794,0.533808
0.439240,0.458992,0.408679,0.198450,0.701511,0.475580,0.528268
0.439240,0.458992,0.408679,0.198450,0.701511,0.475580,0.528268
0.439240,0.458992,0.408679,0.198450,0.701511,0.475580,0.528268
0.442228,0.447707,0.394160,0.194137,0.671696,0.459525,0.530833
0.442228,0.447707,0.394160,0.194137,0.671696,0.459525,0.530833
0.442228,0.447707,0.394160,0.194137,0.671696,0.459525,0.530833
0.475848,0.463305,0.401243,0.170798,0.728744,0.496838,0.508691
0.475848,0.463305,0.401243,0.170798,0.728744,0.496838,0.508691
0.475848,0.463305,0.401243,0.170798,0.728744,0.496838,0.508691
0.469251,0.468652,0.397930,0.173410,0.725086,0.489905,0.498143
0.469251,0.468652,0.397930,0.173410,0.725086,0.489905,0.498143
0.469251,0.468652,0.397930,0.173410,0.725086,0.489905,0.498143
0.474757,0.475194,0.391721,0.180146,0.726940,0.479109,0.523957
0.474757,0.475194,0.391721,0.180146,0.726940,0.479109,0.523957
0.474757,0.475194,0.391721,0.180146,0.726940,0.479109,0.523957
0.448639,0.412060,0.392513,0.196439,0.656430,0.437683,0.510723
0.448639,0.412060,0.392513,0.196439,0.656430,0.437683,0.510723
0.448639,0.412060,0.392513,0.196439,0.656430,0.437683,0.510723
0.582113,0.590194,0.429026,0.100962,0.862508,0.713339,0.568409
0.354924,0.346832,0.343537,0.203542,0.687853,0.633682,0.531857
0.268074,0.255456,0.278464,0.165200,0.681483,0.474861,0.605964
0.339465,0.295040,0.302653,0.128585,0.719727,0.523495,0.631810
0.262119,0.255248,0.280411,0.170194,0.657773,0.471952,0.591297
0.254868,0.255114,0.274128,0.219371,0.560832,0.431280,0.581913
0.420112,0.376509,0.328269,0.145737,0.841044,0.656224,0.604129
0.388686,0.379470,0.340940,0.227686,0.719115,0.583116,0.608262
0.600843,0.518868,0.421176,0.116425,0.799149,0.701213,0.495201
0.536103,0.466502,0.448758,0.186931,0.600646,0.555636,0.427258
0.596291,0.516457,0.425894,0.120737,0.815108,0.718761,0.513744
0.574263,0.471947,0.417146,0.128887,0.792654,0.697536,0.522930
0.561341,0.488928,0.408976,0.123704,0.789072,0.711296,0.525631
0.571081,0.499000,0.418202,0.126793,0.800470,0.724194,0.540083
0.538231,0.426903,0.407004,0.141538,0.756011,0.684846,0.521290
0.401888,0.349045,0.326815,0.140680,0.721295,0.573086,0.513243
0.493555,0.524099,0.478984,0.144506,0.658310,0.639492,0.537615
0.339604,0.319818,0.291258,0.182648,0.655962,0.533349,0.505551
0.501601,0.452473,0.510520,0.083397,0.825516,0.704738,0.496365
0.496644,0.435885,0.458904,0.094489,0.835421,0.689007,0.507154
0.496526,0.480056,0.498949,0.094036,0.838488,0.689915,0.552871
0.502967,0.444379,0.502515,0.095523,0.827755,0.672515,0.514514
0.511356,0.489614,0.491438,0.102158,0.835444,0.675626,0.562449
0.457282,0.429595,0.419060,0.116255,0.781621,0.641527,0.546758
0.519584,0.462324,0.487401,0.101789,0.824901,0.663866,0.515023
0.405430,0.380883,0.415362,0.123562,0.720987,0.587603,0.494619
0.371250,0.355298,0.404540,0.138859,0.671463,0.594110,0.499437
0.360642,0.366464,0.381487,0.124612,0.718460,0.562495,0.495253
0.463957,0.427212,0.409837,0.114032,0.730924,0.628875,0.494777
0.422861,0.437562,0.389940,0.140836,0.704702,0.615560,0.517151
0.466410,0.415127,0.439026,0.106979,0.722012,0.624839,0.494389
0.400013,0.371297,0.404167,0.136456,0.627248,0.553074,0.488777
0.461477,0.436056,0.424479,0.124162,0.790927,0.620245,0.552433
0.451337,0.434521,0.427060,0.118952,0.789949,0.648763,0.552738
0.495154,0.453557,0.435771,0.114469,0.751497,0.657686,0.507849
0.527307,0.522049,0.473910,0.109906,0.802544,0.678898,0.518892
0.529305,0.525846,0.556202,0.111123,0.855494,0.716954,0.546485
0.575967,0.556351,0.576669,0.079832,0.871204,0.747061,0.548926
0.571812,0.542824,0.553823,0.086842,0.882331,0.749898,0.558931
0.530380,0.537708,0.503392,0.091721,0.828379,0.740524,0.524384
0.538983,0.520371,0.487769,0.103145,0.841413,0.732947,0.565714
0.580901,0.563608,0.627316,0.080260,0.877749,0.757754,0.541518
0.579117,0.545468,0.605081,0.086564,0.883129,0.748399,0.563105
0.582274,0.597587,0.631905,0.076459,0.896008,0.740954,0.611637
0.574858,0.547556,0.598941,0.086739,0.856147,0.674495,0.541040
0.591580,0.565438,0.586122,0.086175,0.850652,0.722503,0.545260
0.578013,0.537413,0.482289,0.094259,0.833972,0.687879,0.554630
0.594791,0.566360,0.603801,0.086071,0.873851,0.755123,0.546258
0.584493,0.541262,0.582584,0.095081,0.882915,0.744926,0.556907
0.522913,0.483820,0.485207,0.101732,0.805894,0.715282,0.507477
0.505948,0.492170,0.461034,0.115594,0.806064,0.688721,0.558097
0.508845,0.500873,0.496983,0.107262,0.811271,0.696543,0.507080
0.508096,0.496962,0.469351,0.122391,0.799520,0.677824,0.552705
0.522447,0.524675,0.467485,0.107116,0.799353,0.714981,0.532047
0.537065,0.553140,0.554715,0.096957,0.824514,0.736086,0.527513
0.548198,0.530230,0.553046,0.108189,0.836125,0.727811,0.551959
0.553904,0.557872,0.488158,0.111972,0.794289,0.708686,0.518326
0.528702,0.517619,0.446946,0.118815,0.727475,0.670141,0.525962
0.537065,0.553140,0.554715,0.096957,0.824514,0.736086,0.527513
0.568644,0.540553,0.512159,0.090845,0.828941,0.736726,0.539817
0.613798,0.590189,0.624131,0.079748,0.873199,0.771380,0.526887
0.577864,0.569074,0.560783,0.100549,0.802498,0.706025,0.514322
0.548198,0.530230,0.553046,0.108189,0.836125,0.727811,0.551959
0.527030,0.525814,0.481967,0.117749,0.767641,0.680999,0.540750
0.530546,0.506200,0.459560,0.129822,0.779757,0.615294,0.561520
0.544439,0.498245,0.470879,0.108841,0.836550,0.735408,0.553645
0.580106,0.539970,0.622478,0.076297,0.880210,0.734674,0.583507
0.566709,0.529488,0.602271,0.083531,0.893303,0.724324,0.613096
0.573848,0.564634,0.622195,0.074973,0.901528,0.706793,0.650260
0.557788,0.538853,0.489271,0.091182,0.845455,0.714772,0.573526
0.566255,0.522358,0.480999,0.106091,0.859043,0.679364,0.606400
0.558888,0.552727,0.494013,0.103476,0.888362,0.727551,0.662907
0.535696,0.564595,0.556183,0.104076,0.836439,0.704111,0.525205
0.583483,0.545095,0.487561,0.097825,0.837293,0.663784,0.539426
0.580498,0.538914,0.490513,0.096001,0.830353,0.676611,0.552839
0.530978,0.534986,0.444095,0.121309,0.733724,0.629897,0.524768
0.532732,0.527699,0.444933,0.122050,0.721514,0.659510,0.516898
0.563819,0.543667,0.624571,0.092693,0.865670,0.728410,0.537463
0.572092,0.545688,0.589226,0.098475,0.839030,0.706089,0.534800
0.421623,0.446018,0.384886,0.166042,0.706082,0.591054,0.518423
0.558903,0.536865,0.578656,0.091150,0.861639,0.706409,0.541951
0.523797,0.529973,0.509375,0.102858,0.830307,0.703988,0.529386
0.562546,0.525113,0.603282,0.102337,0.869282,0.715959,0.562791
0.560999,0.516060,0.492622,0.109509,0.823553,0.674143,0.549367
0.519216,0.476555,0.492320,0.115889,0.805236,0.685319,0.503003
0.499334,0.488053,0.504672,0.121734,0.803556,0.666435,0.500532
0.533577,0.551765,0.561564,0.112054,0.826397,0.701931,0.526074
0.545821,0.525500,0.560339,0.124074,0.836872,0.694254,0.550768
0.565164,0.531630,0.519092,0.103823,0.824196,0.706023,0.526255
0.421623,0.446018,0.384886,0.166042,0.706082,0.591054,0.518423
0.563819,0.543667,0.624571,0.092693,0.865670,0.728410,0.537463
0.556948,0.523023,0.600469,0.098840,0.843734,0.657343,0.539739
0.519216,0.476555,0.492320,0.115889,0.805236,0.685319,0.503003
0.533577,0.551765,0.561564,0.112054,0.826397,0.701931,0.526074
0.564127,0.537398,0.627533,0.099026,0.861477,0.716127,0.551787
0.391035,0.348042,0.334117,0.195152,0.717487,0.650873,0.469601
0.391035,0.348042,0.334117,0.195152,0.717487,0.650873,0.469601
0.399662,0.364523,0.341890,0.178023,0.743850,0.668578,0.479028
0.399662,0.364523,0.341890,0.178023,0.743850,0.668578,0.479028
0.478599,0.452106,0.444115,0.100917,0.797538,0.653813,0.544268
0.477766,0.442378,0.463413,0.100211,0.813715,0.644417,0.550186
0.551744,0.582371,0.394330,0.106910,0.871995,0.675818,0.574628
0.409981,0.455505,0.355259,0.127465,0.774830,0.625739,0.531792
0.490667,0.486599,0.393093,0.129803,0.773925,0.655266,0.552013
0.569051,0.598233,0.429591,0.099526,0.826493,0.696718,0.513182
0.475142,0.477652,0.353139,0.125071,0.762791,0.702545,0.472130
0.491699,0.481132,0.366205,0.137307,0.734109,0.670099,0.498403
0.371842,0.402824,0.360563,0.160550,0.711934,0.553935,0.542557
0.371842,0.402824,0.360563,0.160550,0.711934,0.553935,0.542557
0.541905,0.504237,0.440116,0.104107,0.791958,0.539884,0.513874
0.479012,0.452808,0.381594,0.114018,0.725475,0.573657,0.487295
0.477431,0.445158,0.381476,0.111274,0.723623,0.575530,0.486538
0.479012,0.452808,0.381594,0.114018,0.725475,0.573657,0.487295
0.301044,0.319642,0.302905,0.324089,0.540381,0.446377,0.606878
0.432900,0.488089,0.425858,0.128078,0.743475,0.581648,0.444421
0.564351,0.590128,0.545209,0.093396,0.823888,0.709137,0.528374
0.494565,0.489284,0.431917,0.118745,0.715693,0.624294,0.465242
0.490956,0.513616,0.410554,0.117160,0.706423,0.607767,0.474374
0.416912,0.348035,0.371053,0.145668,0.729701,0.622150,0.465072
0.482456,0.458325,0.345605,0.106110,0.732203,0.600458,0.573879
0.543170,0.581532,0.497402,0.093670,0.825036,0.737702,0.460040
0.555896,0.590164,0.527376,0.093881,0.838977,0.698263,0.496779
0.537218,0.585680,0.488215,0.089287,0.843290,0.748586,0.485103
0.551051,0.591019,0.516295,0.090303,0.845533,0.708924,0.503457
0.565628,0.581026,0.466778,0.085908,0.875927,0.772051,0.593749
0.571476,0.652426,0.529264,0.085832,0.923131,0.808333,0.608162
0.578350,0.623287,0.515426,0.102773,0.872150,0.752665,0.528692
0.566562,0.626348,0.498200,0.095558,0.885702,0.790865,0.597537
0.560352,0.620334,0.482515,0.091046,0.887408,0.816231,0.590285
0.566295,0.591312,0.521483,0.094742,0.864112,0.763717,0.533512
0.561107,0.612159,0.447060,0.084829,0.862106,0.777800,0.562442
0.546206,0.618985,0.480860,0.095794,0.872055,0.792076,0.560030
0.543629,0.585360,0.452551,0.098281,0.849499,0.762905,0.563767
0.594706,0.649501,0.516963,0.106131,0.832114,0.758453,0.570854
0.557666,0.636582,0.503983,0.098095,0.864670,0.735903,0.547717
0.553049,0.636381,0.516683,0.098744,0.856663,0.767706,0.532805
0.570338,0.636325,0.490214,0.092778,0.871492,0.794343,0.549760
0.572238,0.675518,0.560200,0.090159,0.876284,0.771502,0.539597
0.572700,0.632171,0.494579,0.107102,0.834239,0.733965,0.533446
0.528382,0.590639,0.472611,0.114153,0.820297,0.743115,0.563202
0.566927,0.618991,0.486980,0.106827,0.827115,0.753995,0.569828
0.517585,0.561058,0.439267,0.122787,0.790436,0.760561,0.535313
0.565080,0.611637,0.491111,0.097052,0.877148,0.750135,0.551119
0.552781,0.558984,0.481335,0.109607,0.860889,0.773442,0.594702
0.606947,0.643842,0.495369,0.099274,0.844287,0.765410,0.519824
0.573132,0.595788,0.508051,0.105714,0.822786,0.739302,0.518947
0.539108,0.583095,0.499132,0.101092,0.847668,0.773936,0.554020
0.570338,0.636325,0.490214,0.092778,0.871492,0.794343,0.549760
0.557094,0.563644,0.447158,0.099698,0.865360,0.727912,0.611097
0.561673,0.587709,0.459934,0.098734,0.854200,0.721869,0.598136
0.572649,0.594507,0.459117,0.106355,0.817942,0.750117,0.581668
0.515294,0.537310,0.477193,0.106183,0.878518,0.738740,0.604436
0.515533,0.540917,0.485164,0.106173,0.877515,0.744366,0.603098
0.527226,0.550745,0.499343,0.107529,0.875269,0.750999,0.600181
0.538150,0.563087,0.520641,0.121743,0.869899,0.743405,0.585063
0.551713,0.583675,0.530838,0.115604,0.865727,0.766416,0.559983
0.467049,0.416697,0.333313,0.139735,0.798232,0.656455,0.642105
0.568820,0.587597,0.472718,0.087494,0.850549,0.764874,0.549013
0.562665,0.595643,0.515319,0.095895,0.862965,0.771399,0.541474
0.564000,0.568460,0.515035,0.125788,0.804630,0.695946,0.546187
0.591267,0.615490,0.521388,0.076771,0.897238,0.759168,0.637067
0.535016,0.541969,0.413007,0.093791,0.866377,0.730952,0.633165
0.568290,0.589540,0.498653,0.087272,0.886750,0.746455,0.619507
0.542470,0.552147,0.430194,0.096015,0.868484,0.724668,0.625471
0.571641,0.595510,0.505012,0.089054,0.887864,0.753802,0.620123
0.563260,0.573479,0.483621,0.101692,0.852614,0.725723,0.586303
0.512225,0.508981,0.394753,0.115352,0.861771,0.706613,0.600653
0.572055,0.591494,0.517581,0.104039,0.889936,0.735696,0.608634
0.564659,0.568428,0.502712,0.096251,0.874793,0.728543,0.581564
0.589730,0.603770,0.542705,0.080875,0.887401,0.749564,0.611594
0.588346,0.598854,0.574877,0.072883,0.904798,0.793631,0.600310
0.578541,0.598599,0.523287,0.082965,0.902342,0.797009,0.578306
