trial_number,auroc,seed,head_type,mol_encoder,prot_encoder,warhead_transfer,fragment_mode,e3_onehot,rdkit_desc,admet_features,normalize,ternary_attention,attn_dropout,attn_lr,mlp_batch_size,mlp_dropout,mlp_hidden,mlp_layers,mlp_lr,rf_max_depth,rf_min_samples_leaf,rf_n_estimators,xgb_eta,xgb_max_depth,xgb_n_rounds,xgb_subsample
308,0.6158252280389686,1,attention,chemberta,esm2_650M,True,all_fragments,False,True,True,True,False,0.11474187110802048,0.0005256577311916757,,,,,,,,,,,,
526,0.6154851544761185,1,rf,morgan_2048_r2,esm2_650M,False,warhead_only,True,True,True,False,False,,,,,,,,15,7.0,200.0,,,,
659,0.6154606096753388,1,mlp,molformer,esm2_8M,False,none,True,False,True,True,True,,,64.0,0.35103473211442415,256.0,2.0,0.0017292621915268801,,,,,,,
726,0.6146278990025575,1,rf,maccs_167,esm2_8M,False,warhead_only,False,False,True,False,True,,,,,,,,15,8.0,500.0,,,,
566,0.6140299032944856,1,mlp,rdkit_200,ankh_large,False,warhead_only,True,True,True,True,True,,,32.0,0.3173159211791185,256.0,3.0,0.0027032794653968875,,,,,,,
495,0.6135543924745371,1,mlp,chemberta,esm2_650M,True,warhead_only,True,True,False,True,False,,,32.0,0.1577187628421125,128.0,3.0,0.0006097796567268398,,,,,,,
37,0.6133116448984487,1,attention,rdkit_200,esm2_8M,True,warhead_only,False,False,False,True,True,0.4776311267690934,0.0014536862566655248,,,,,,,,,,,,
745,0.6131956082450211,1,rf,rdkit_200,esm2_650M,False,all_fragments,True,False,False,False,False,,,,,,,,10,8.0,500.0,,,,
238,0.6128948270648168,1,mlp,maccs_167,prostt5,True,warhead_only,True,False,True,True,True,,,64.0,0.44923063896581844,64.0,2.0,0.0009316338668960163,,,,,,,
645,0.6128548858963426,1,rf,molformer,esm2_35M,False,none,False,False,True,False,False,,,,,,,,6,3.0,200.0,,,,
418,0.6126469036244597,1,mlp,rdkit_200,ankh_large,True,all_fragments,False,True,True,True,False,,,64.0,0.47430290735595576,256.0,3.0,0.0014777477918929817,,,,,,,
110,0.6125306945118492,1,mlp,morgan_2048_r2,prot_t5_xl,False,warhead_only,True,False,False,False,False,,,64.0,0.4705812785630788,128.0,2.0,0.00023169307243474643,,,,,,,
455,0.6122931579026535,1,xgboost,morgan_2048_r2,prot_t5_xl,False,none,True,True,False,False,False,,,,,,,,,,,0.016575166720676042,6.0,100.0,0.5864221703144903
669,0.6116086011213848,1,rf,morgan_2048_r2,prot_t5_xl,True,none,True,True,True,True,False,,,,,,,,none,8.0,500.0,,,,
718,0.6116038874350156,1,rf,morgan_2048_r2,esm2_35M,True,all_fragments,True,True,True,True,False,,,,,,,,10,7.0,200.0,,,,
28,0.6115596673958429,1,rf,morgan_2048_r2,prostt5,False,warhead_only,True,True,True,False,False,,,,,,,,15,9.0,200.0,,,,
646,0.6115022594873191,1,attention,maccs_167,esm2_35M,True,none,False,False,False,False,False,0.35177386610071426,0.00021757068554074794,,,,,,,,,,,,
304,0.6113287711768903,1,xgboost,molformer,ankh_large,False,linker_only,False,True,True,False,True,,,,,,,,,,,0.0144132387261206,7.0,300.0,0.743062965263114
680,0.6108407569500389,1,xgboost,maccs_167,esm2_35M,True,none,False,True,False,True,False,,,,,,,,,,,0.032718717286866136,3.0,100.0,0.6000459315341964
1,0.6101644652146948,1,mlp,chemberta,esm2_650M,True,all_fragments,True,False,False,False,True,,,128.0,0.46375429019801695,64.0,1.0,0.0004960571565137328,,,,,,,
391,0.6098833277803336,1,mlp,chemberta,esm2_3B,False,none,True,False,True,True,True,,,128.0,0.1385516122047824,64.0,2.0,0.0009300542988566079,,,,,,,
630,0.6097181694449578,1,xgboost,rdkit_200,esm2_35M,True,warhead_only,True,False,False,True,False,,,,,,,,,,,0.17739122375704106,4.0,100.0,0.910101233157675
4,0.6096863133687525,1,rf,rdkit_200,prostt5,False,all_fragments,True,True,True,False,False,,,,,,,,10,10.0,200.0,,,,
24,0.6082856794752832,1,mlp,rdkit_200,esm2_8M,False,all_fragments,True,False,True,True,True,,,128.0,0.47588784651692584,64.0,1.0,0.00012642261434377038,,,,,,,
318,0.6076182350081439,1,rf,morgan_2048_r2,esm2_8M,True,linker_only,True,False,False,True,True,,,,,,,,none,10.0,200.0,,,,
577,0.6070781844510613,1,rf,morgan_1024_r2,prot_t5_xl,True,all_fragments,True,True,True,False,False,,,,,,,,6,3.0,200.0,,,,
547,0.607029017704695,1,xgboost,maccs_167,esm2_8M,True,linker_only,False,False,True,False,False,,,,,,,,,,,0.0842665060744908,8.0,100.0,0.7391965033010439
97,0.6069502722987851,1,mlp,maccs_167,prot_t5_xl,True,none,False,False,True,True,False,,,32.0,0.1608253630123173,128.0,1.0,0.002638340191113696,,,,,,,
596,0.604927115722427,1,xgboost,maccs_167,prot_t5_xl,False,none,True,False,False,False,False,,,,,,,,,,,0.14987862079443454,10.0,300.0,0.9576371599573937
514,0.6049057693013428,1,mlp,chemberta,esm2_35M,True,warhead_only,False,False,True,False,True,,,64.0,0.2570445346901696,256.0,3.0,0.006292863379785259,,,,,,,
615,0.6047786679988822,1,attention,morgan_2048_r2,prostt5,False,linker_only,False,False,True,False,False,0.29170315730411395,0.0060101450147514975,,,,,,,,,,,,
715,0.6045805079892591,1,xgboost,molformer,esm2_35M,True,none,False,False,True,False,False,,,,,,,,,,,0.1429865895793267,7.0,200.0,0.5935289541540354
460,0.6043995853598136,1,xgboost,maccs_167,prot_t5_xl,True,none,True,False,False,True,False,,,,,,,,,,,0.07821181778072679,7.0,200.0,0.7493843573388553
605,0.6043067453790261,1,rf,morgan_1024_r2,prot_t5_xl,True,none,False,False,False,False,True,,,,,,,,6,5.0,100.0,,,,
125,0.604275655064283,1,attention,molformer,esm2_3B,False,warhead_only,False,True,True,True,False,0.499179107652533,0.00033622420517458987,,,,,,,,,,,,
50,0.6039038349948886,1,rf,rdkit_200,ankh_large,False,linker_only,False,True,True,False,False,,,,,,,,6,4.0,200.0,,,,
358,0.6038597006732672,1,rf,morgan_2048_r2,esm2_150M,False,all_fragments,False,True,True,False,False,,,,,,,,15,8.0,200.0,,,,
254,0.6036993552771398,1,rf,maccs_167,none,False,all_fragments,True,False,True,True,False,,,,,,,,6,5.0,500.0,,,,
543,0.6034015491830402,1,rf,rdkit_200,esm2_35M,True,none,True,False,True,True,False,,,,,,,,15,10.0,100.0,,,,
141,0.6027889639057211,1,mlp,chemberta,esm2_650M,False,warhead_only,False,False,False,True,False,,,32.0,0.22578333697603753,128.0,1.0,0.00010891003294129748,,,,,,,
60,0.6026532658085381,1,attention,maccs_167,esm2_35M,True,none,False,False,False,False,False,0.35177386610071426,0.00021757068554074794,,,,,,,,,,,,
569,0.6026182188811376,1,rf,rdkit_200,prostt5,True,warhead_only,False,False,False,False,False,,,,,,,,6,8.0,200.0,,,,
716,0.6024977120732442,1,xgboost,morgan_2048_r2,prot_t5_xl,False,warhead_only,False,False,False,True,True,,,,,,,,,,,0.04913326004849608,5.0,300.0,0.8922845565447779
220,0.6020111533205289,1,xgboost,morgan_1024_r2,ankh_large,True,all_fragments,False,True,False,True,True,,,,,,,,,,,0.07523507848630182,3.0,100.0,0.5699981677393482
66,0.601825594469516,1,attention,rdkit_200,none,False,all_fragments,True,True,False,True,True,0.04892103917278495,0.0008075140480461771,,,,,,,,,,,,
317,0.6016731129593497,1,xgboost,morgan_1024_r2,prostt5,True,warhead_only,True,False,True,False,True,,,,,,,,,,,0.13749342683761143,8.0,300.0,0.6813253699271749
192,0.6012678083661618,1,attention,maccs_167,esm2_8M,False,all_fragments,False,False,True,False,False,0.015026985066238507,0.002219710607545607,,,,,,,,,,,,
181,0.6010309388198808,1,attention,molformer,esm2_3B,True,linker_only,False,True,True,True,False,0.18846516276433473,0.0008167663003695985,,,,,,,,,,,,
629,0.6000160520817638,1,rf,morgan_1024_r2,esm2_8M,False,none,True,False,True,False,True,,,,,,,,10,6.0,200.0,,,,
19,0.5996269456734902,1,rf,morgan_1024_r2,prot_t5_xl,True,none,False,False,False,False,True,,,,,,,,6,5.0,100.0,,,,
117,0.5994491897970315,1,rf,chemberta,prostt5,False,warhead_only,True,False,False,True,False,,,,,,,,15,5.0,100.0,,,,
250,0.5985692000991293,1,rf,maccs_167,esm2_3B,True,warhead_only,False,True,False,False,False,,,,,,,,15,2.0,100.0,,,,
102,0.5984737028257993,1,attention,chemberta,esm2_650M,True,none,False,False,True,True,True,0.26068506214767784,0.00014632656250918646,,,,,,,,,,,,
18,0.5984646762591604,1,attention,morgan_1024_r2,esm2_3B,False,none,False,False,False,False,False,0.16015966291101563,0.008921639794027072,,,,,,,,,,,,
519,0.5978717152063633,1,mlp,molformer,prot_t5_xl,True,all_fragments,True,False,False,True,False,,,128.0,0.3452181130929403,256.0,2.0,0.00039034457475248415,,,,,,,
643,0.5978290119981479,1,xgboost,morgan_1024_r2,ankh_large,False,all_fragments,True,False,False,True,True,,,,,,,,,,,0.051414646034730845,3.0,300.0,0.9628520543451154
53,0.5972122498614786,1,attention,chemberta,prot_t5_xl,True,warhead_only,True,False,True,True,True,0.30786296430651866,0.0012199108529733565,,,,,,,,,,,,
336,0.5969294294825409,1,attention,chemberta,prostt5,True,none,False,False,False,True,True,0.41638248591503074,0.0006733229465295408,,,,,,,,,,,,
703,0.5966726490598735,1,rf,chemberta,prostt5,False,warhead_only,True,False,False,True,False,,,,,,,,15,5.0,100.0,,,,
662,0.5965159942970252,1,rf,morgan_1024_r2,esm2_35M,False,linker_only,True,False,False,True,False,,,,,,,,15,6.0,200.0,,,,
269,0.5964764396185996,1,mlp,chemberta,esm2_35M,False,linker_only,False,False,False,False,False,,,32.0,0.040878210783932944,256.0,1.0,0.0006425313268169164,,,,,,,
438,0.5963432467947644,1,xgboost,morgan_1024_r2,prostt5,True,all_fragments,True,True,True,False,True,,,,,,,,,,,0.0521933802261746,7.0,200.0,0.6835825419343491
405,0.595747605464359,1,attention,rdkit_200,ankh_large,False,warhead_only,False,True,True,True,True,0.10242936054666774,0.003646803776705686,,,,,,,,,,,,
77,0.5956689494215458,1,rf,morgan_1024_r2,esm2_3B,False,linker_only,True,True,True,False,False,,,,,,,,6,8.0,100.0,,,,
500,0.5956511678098286,1,rf,morgan_1024_r2,esm2_650M,False,none,False,True,True,False,False,,,,,,,,6,4.0,100.0,,,,
119,0.5954708598050727,1,attention,chemberta,esm2_150M,True,warhead_only,True,True,True,True,False,0.258877625674763,0.00036702942552041025,,,,,,,,,,,,
121,0.5954227922874396,1,mlp,maccs_167,esm2_650M,True,warhead_only,False,True,False,True,False,,,64.0,0.2477581385128072,64.0,1.0,0.0098837890465387,,,,,,,
244,0.5952522968344004,1,attention,chemberta,none,True,linker_only,True,False,False,True,True,0.24731431719135316,0.0008517950559318204,,,,,,,,,,,,
705,0.5951977260411352,1,attention,chemberta,esm2_150M,True,warhead_only,True,True,True,True,False,0.258877625674763,0.00036702942552041025,,,,,,,,,,,,
351,0.5948963161717041,1,attention,morgan_2048_r2,ankh_large,True,linker_only,False,True,True,False,True,0.4398819444415313,0.0005192518522465011,,,,,,,,,,,,
725,0.594784069452844,1,attention,molformer,esm2_3B,True,all_fragments,False,False,False,True,False,0.27318718942559106,0.009277305794632281,,,,,,,,,,,,
303,0.5947651823487813,1,rf,morgan_1024_r2,esm2_8M,False,all_fragments,True,False,False,True,True,,,,,,,,10,5.0,100.0,,,,
68,0.5946423255363459,1,mlp,morgan_2048_r2,none,True,warhead_only,True,False,True,False,False,,,64.0,0.025145468014351857,128.0,2.0,0.008432716619906576,,,,,,,
169,0.5945518053951867,1,rf,morgan_2048_r2,esm2_150M,False,none,False,False,True,False,False,,,,,,,,none,2.0,200.0,,,,
515,0.5940896212159409,1,rf,morgan_2048_r2,esm2_3B,True,linker_only,True,False,False,False,True,,,,,,,,none,8.0,100.0,,,,
587,0.5938858521865334,1,mlp,chemberta,esm2_650M,True,all_fragments,True,False,False,False,True,,,128.0,0.46375429019801695,64.0,1.0,0.0004960571565137328,,,,,,,
398,0.5936860692340831,1,xgboost,morgan_2048_r2,none,False,linker_only,True,True,True,False,False,,,,,,,,,,,0.2927853138334575,3.0,200.0,0.779009315300927
307,0.5934952564218983,1,attention,chemberta,esm2_8M,True,none,True,False,False,False,False,0.0848521679305988,0.00014306019844664473,,,,,,,,,,,,
462,0.5932987828518976,1,xgboost,morgan_1024_r2,esm2_35M,False,warhead_only,True,True,False,True,False,,,,,,,,,,,0.02356621022578951,3.0,300.0,0.7253226446350585
165,0.5929398915317194,1,mlp,maccs_167,esm2_35M,False,linker_only,False,True,False,True,True,,,128.0,0.10855590360231177,256.0,3.0,0.0007001529595964214,,,,,,,
366,0.5927548660871358,1,mlp,chemberta,esm2_150M,False,warhead_only,False,True,False,True,True,,,128.0,0.03338437364542429,256.0,2.0,0.0014033866815515304,,,,,,,
652,0.5922025773483993,1,attention,rdkit_200,none,False,all_fragments,True,True,False,True,True,0.04892103917278495,0.0008075140480461771,,,,,,,,,,,,
449,0.5918175491938471,1,rf,maccs_167,prot_t5_xl,True,none,False,True,True,False,True,,,,,,,,15,10.0,100.0,,,,
295,0.591182137671871,1,rf,molformer,prostt5,False,warhead_only,True,False,True,True,False,,,,,,,,none,7.0,200.0,,,,
59,0.590999178779158,1,rf,molformer,esm2_35M,False,none,False,False,True,False,False,,,,,,,,6,3.0,200.0,,,,
590,0.5906760444521297,1,rf,rdkit_200,prostt5,False,all_fragments,True,True,True,False,False,,,,,,,,10,10.0,200.0,,,,
737,0.5901584168456698,1,attention,chemberta,ankh_large,True,none,True,False,True,False,False,0.24351313373835737,0.00914667702324554,,,,,,,,,,,,
702,0.589930332297788,1,mlp,morgan_2048_r2,prot_t5_xl,True,all_fragments,False,False,True,False,True,,,32.0,0.2722005122583934,128.0,3.0,0.00025238660250001045,,,,,,,
520,0.5892968092033378,1,xgboost,maccs_167,prot_t5_xl,True,linker_only,False,False,False,False,True,,,,,,,,,,,0.27844430316472585,10.0,300.0,0.6004921110994035
593,0.5891784818729408,1,xgboost,maccs_167,esm2_35M,False,all_fragments,True,True,True,True,True,,,,,,,,,,,0.05067515590154278,7.0,300.0,0.5763358220465816
94,0.5888776351718359,1,xgboost,maccs_167,esm2_35M,True,none,False,True,False,True,False,,,,,,,,,,,0.032718717286866136,3.0,100.0,0.6000459315341964
722,0.5887834987268854,1,mlp,morgan_1024_r2,none,True,all_fragments,True,False,False,False,True,,,32.0,0.43278853586471483,64.0,3.0,0.008259414654114223,,,,,,,
654,0.5884653581988217,1,mlp,morgan_2048_r2,none,True,warhead_only,True,False,True,False,False,,,64.0,0.025145468014351857,128.0,2.0,0.008432716619906576,,,,,,,
321,0.5884627031809921,1,attention,chemberta,esm2_35M,False,linker_only,True,False,False,True,False,0.11817488074886728,0.00016078315171630403,,,,,,,,,,,,
663,0.5881511772631971,1,rf,morgan_1024_r2,esm2_3B,False,linker_only,True,True,True,False,False,,,,,,,,6,8.0,100.0,,,,
207,0.5879282341693067,1,xgboost,molformer,none,False,all_fragments,True,True,False,False,False,,,,,,,,,,,0.02911104541799551,3.0,100.0,0.8733604265410861
727,0.5873649927608713,1,mlp,chemberta,esm2_650M,False,warhead_only,False,False,False,True,False,,,32.0,0.22578333697603753,128.0,1.0,0.00010891003294129748,,,,,,,
357,0.5871031835236169,1,attention,maccs_167,ankh_large,False,linker_only,False,False,True,True,False,0.412381841789981,0.00011955596608592795,,,,,,,,,,,,
730,0.5870338568813664,1,mlp,molformer,esm2_650M,False,linker_only,False,False,False,True,True,,,32.0,0.29502556249228823,128.0,1.0,0.002530702371045319,,,,,,,
595,0.5869747478083042,1,attention,chemberta,ankh_large,False,all_fragments,True,False,False,True,False,0.21430941433189327,0.00014552845870718887,,,,,,,,,,,,
626,0.5868286674330603,1,mlp,maccs_167,esm2_35M,False,linker_only,True,False,True,True,True,,,32.0,0.4881191322801942,128.0,1.0,0.00012215270354232254,,,,,,,
541,0.5865583035660501,1,xgboost,molformer,prostt5,False,warhead_only,True,True,True,True,True,,,,,,,,,,,0.018184934211807627,4.0,200.0,0.611150087595815
196,0.5863470376638619,1,xgboost,morgan_2048_r2,none,False,all_fragments,True,False,False,False,True,,,,,,,,,,,0.12983632271418855,4.0,100.0,0.7063057731108371
384,0.5861897174585801,1,xgboost,molformer,none,False,all_fragments,True,False,False,True,False,,,,,,,,,,,0.0359238348583257,3.0,100.0,0.9906581773669718
489,0.5859667079502082,1,mlp,rdkit_200,none,True,all_fragments,True,False,True,True,True,,,128.0,0.3450799333950779,64.0,1.0,0.007699021378913113,,,,,,,
328,0.5859580025564403,1,xgboost,molformer,esm2_150M,True,none,True,False,True,False,True,,,,,,,,,,,0.14323481342814245,4.0,100.0,0.6837748380494262
601,0.5859195178409276,1,rf,rdkit_200,esm2_150M,True,linker_only,True,False,False,True,True,,,,,,,,6,8.0,100.0,,,,
420,0.5858977549104342,1,rf,maccs_167,ankh_large,True,warhead_only,True,False,False,False,False,,,,,,,,none,9.0,500.0,,,,
236,0.5858770038566951,1,mlp,rdkit_200,esm2_650M,False,all_fragments,False,True,False,True,False,,,128.0,0.12950371535479044,128.0,3.0,0.00016514144032598983,,,,,,,
599,0.5856993143690664,1,rf,morgan_2048_r2,esm2_3B,True,linker_only,True,False,False,False,False,,,,,,,,none,7.0,100.0,,,,
72,0.5856230819817942,1,mlp,molformer,esm2_150M,True,none,True,False,True,True,False,,,128.0,0.0013158980627516192,64.0,1.0,0.0035678909739049504,,,,,,,
40,0.5853268399624109,1,mlp,maccs_167,esm2_35M,False,linker_only,True,False,True,True,True,,,32.0,0.4881191322801942,128.0,1.0,0.00012215270354232254,,,,,,,
153,0.5853112963585777,1,attention,morgan_2048_r2,ankh_large,True,warhead_only,False,False,True,False,False,0.047715668746780515,0.0016416392878418732,,,,,,,,,,,,
13,0.5847435522722063,1,rf,morgan_2048_r2,esm2_3B,True,linker_only,True,False,False,False,False,,,,,,,,none,7.0,100.0,,,,
681,0.5846356659594355,1,xgboost,maccs_167,esm2_650M,True,warhead_only,False,False,True,False,True,,,,,,,,,,,0.27274645344832704,8.0,300.0,0.854686895410372
733,0.5844123484604219,1,attention,molformer,esm2_8M,False,linker_only,True,True,True,True,False,0.03418274956344158,0.0024523096860726303,,,,,,,,,,,,
242,0.5842779305292095,1,rf,chemberta,ankh_large,False,all_fragments,True,False,True,True,True,,,,,,,,none,10.0,500.0,,,,
610,0.584206416607561,1,mlp,rdkit_200,esm2_8M,False,all_fragments,True,False,True,True,True,,,128.0,0.47588784651692584,64.0,1.0,0.00012642261434377038,,,,,,,
180,0.5839001952398417,1,rf,maccs_167,prot_t5_xl,True,none,True,False,False,True,True,,,,,,,,15,5.0,200.0,,,,
623,0.5835917450230841,1,attention,rdkit_200,esm2_8M,True,warhead_only,False,False,False,True,True,0.4776311267690934,0.0014536862566655248,,,,,,,,,,,,
490,0.5831975371793436,1,xgboost,rdkit_200,esm2_150M,True,warhead_only,False,False,True,True,False,,,,,,,,,,,0.05162287228966599,3.0,300.0,0.5714055497501653
433,0.5820171973708496,1,attention,rdkit_200,esm2_150M,True,linker_only,False,False,False,True,False,0.15107292933103822,0.008151012496230955,,,,,,,,,,,,
320,0.5818796037568182,1,attention,chemberta,esm2_8M,False,all_fragments,True,False,False,False,True,0.18034884056771544,0.006234815834378936,,,,,,,,,,,,
164,0.5813574337529916,1,rf,morgan_2048_r2,ankh_large,True,none,True,False,True,False,True,,,,,,,,15,4.0,500.0,,,,
411,0.5803816339223861,1,rf,maccs_167,esm2_3B,False,linker_only,True,False,True,False,False,,,,,,,,15,3.0,100.0,,,,
62,0.5801730660294967,1,rf,molformer,prot_t5_xl,True,none,False,True,True,True,True,,,,,,,,6,3.0,500.0,,,,
540,0.5792614546242667,1,attention,morgan_1024_r2,esm2_650M,True,none,True,False,True,False,False,0.21901575717889937,0.0033278389134988357,,,,,,,,,,,,
613,0.5792207506652293,1,mlp,molformer,esm2_8M,True,linker_only,False,False,False,True,True,,,128.0,0.11688434630205297,256.0,1.0,0.00022560970940899258,,,,,,,
414,0.5790191099338632,1,attention,rdkit_200,esm2_8M,False,all_fragments,True,False,True,True,True,0.15622724708183894,0.0009529056016549466,,,,,,,,,,,,
739,0.578901137921817,1,attention,morgan_2048_r2,ankh_large,True,warhead_only,False,False,True,False,False,0.047715668746780515,0.0016416392878418732,,,,,,,,,,,,
69,0.5784303532228517,1,rf,morgan_1024_r2,esm2_8M,False,none,False,False,False,False,True,,,,,,,,6,9.0,200.0,,,,
47,0.5782122513168558,1,mlp,rdkit_200,ankh_large,True,warhead_only,True,True,True,True,True,,,32.0,0.26150426586723213,64.0,1.0,0.007709367839980434,,,,,,,
176,0.5778510373954878,1,mlp,molformer,prot_t5_xl,False,all_fragments,False,False,False,True,True,,,64.0,0.14425036648445927,256.0,2.0,0.001019718543260245,,,,,,,
431,0.5772293613166328,1,mlp,maccs_167,esm2_8M,False,linker_only,False,False,True,False,False,,,64.0,0.40574515235370184,256.0,1.0,0.0014456090716402224,,,,,,,
579,0.5771716633614712,1,attention,maccs_167,prostt5,True,linker_only,True,False,False,True,False,0.23530108774905256,0.00020235351442129455,,,,,,,,,,,,
88,0.5771012262815858,1,xgboost,morgan_1024_r2,esm2_150M,False,all_fragments,True,False,True,True,True,,,,,,,,,,,0.1336346533362797,4.0,100.0,0.9643040606995656
10,0.57693555799893,1,xgboost,maccs_167,prot_t5_xl,False,none,True,False,False,False,False,,,,,,,,,,,0.14987862079443454,10.0,300.0,0.9576371599573937
527,0.5766406741620074,1,attention,morgan_1024_r2,ankh_large,False,warhead_only,True,True,True,True,False,0.2583810893710109,0.009573412227105702,,,,,,,,,,,,
503,0.5760334906951915,1,attention,rdkit_200,esm2_3B,True,warhead_only,True,False,True,True,False,0.26477943142707466,0.007003232347169489,,,,,,,,,,,,
80,0.5757595667518931,1,rf,rdkit_200,ankh_large,True,linker_only,True,True,False,False,True,,,,,,,,none,8.0,500.0,,,,
563,0.5754435664523305,1,xgboost,morgan_1024_r2,prot_t5_xl,False,linker_only,False,False,True,False,False,,,,,,,,,,,0.15269664846026676,4.0,100.0,0.6873703469656154
6,0.5752587996693704,1,rf,rdkit_200,ankh_large,False,warhead_only,False,True,True,False,False,,,,,,,,6,7.0,100.0,,,,
200,0.5747815798982768,1,attention,chemberta,prot_t5_xl,False,all_fragments,False,False,False,False,True,0.11869012030318793,0.00015991098121203584,,,,,,,,,,,,
378,0.5747656682993111,1,rf,morgan_2048_r2,esm2_3B,False,linker_only,False,True,False,True,True,,,,,,,,none,6.0,100.0,,,,
95,0.5746903082110197,1,xgboost,maccs_167,esm2_650M,True,warhead_only,False,False,True,False,True,,,,,,,,,,,0.27274645344832704,8.0,300.0,0.854686895410372
528,0.5744150287005877,1,xgboost,molformer,esm2_8M,True,all_fragments,True,False,True,True,False,,,,,,,,,,,0.03434250676179353,6.0,200.0,0.7062838105679605
222,0.5740539202230064,1,xgboost,molformer,esm2_3B,True,none,True,False,False,False,True,,,,,,,,,,,0.01672315121820944,5.0,200.0,0.6317589424147521
597,0.573418178730989,1,xgboost,maccs_167,esm2_3B,False,none,True,False,True,False,False,,,,,,,,,,,0.010323072637142527,5.0,300.0,0.7883779674935454
672,0.5732667888361859,1,attention,rdkit_200,esm2_650M,False,linker_only,True,True,True,True,True,0.10573367217842644,0.0002761538021259903,,,,,,,,,,,,
278,0.5731983087903839,1,mlp,maccs_167,none,False,linker_only,True,True,False,True,False,,,32.0,0.24426637099164172,256.0,3.0,0.005189081377511545,,,,,,,
507,0.5731427307571336,1,rf,morgan_1024_r2,ankh_large,False,none,True,False,True,False,False,,,,,,,,none,8.0,500.0,,,,
744,0.5730460390638373,1,rf,molformer,prot_t5_xl,False,warhead_only,True,False,False,False,False,,,,,,,,10,2.0,200.0,,,,
268,0.5728715653941632,1,attention,rdkit_200,prot_t5_xl,False,warhead_only,True,True,False,True,True,0.05243666220488297,0.00010066499512357066,,,,,,,,,,,,
190,0.5727649730463428,1,xgboost,morgan_2048_r2,esm2_35M,False,all_fragments,True,False,True,False,False,,,,,,,,,,,0.13853446652154788,8.0,200.0,0.8155535402983108
151,0.5727481861030334,1,attention,chemberta,ankh_large,True,none,True,False,True,False,False,0.24351313373835737,0.00914667702324554,,,,,,,,,,,,
96,0.5723489002160999,1,mlp,rdkit_200,ankh_large,False,linker_only,True,True,False,True,True,,,64.0,0.028313178397003924,128.0,3.0,0.0022992810950569994,,,,,,,
185,0.5720264549044924,1,xgboost,maccs_167,esm2_35M,True,none,False,False,True,False,True,,,,,,,,,,,0.027436753854479308,3.0,200.0,0.5648385170205885
361,0.5716777614232628,1,mlp,maccs_167,ankh_large,False,all_fragments,False,True,False,True,False,,,128.0,0.34054395014448147,256.0,2.0,0.007148005409978474,,,,,,,
209,0.5704735089794899,1,attention,maccs_167,esm2_35M,True,linker_only,False,False,True,True,False,0.1107553308745709,0.0002690239384281511,,,,,,,,,,,,
434,0.5698381496651485,1,xgboost,molformer,prostt5,False,linker_only,False,True,True,True,False,,,,,,,,,,,0.08403719718345853,7.0,100.0,0.5679721650207928
574,0.5697783360576419,1,attention,chemberta,none,True,warhead_only,True,False,False,True,False,0.23113988735920338,0.0003823314768530964,,,,,,,,,,,,
300,0.5692347440073965,1,xgboost,maccs_167,prot_t5_xl,False,none,True,False,True,False,False,,,,,,,,,,,0.2682378904167667,3.0,300.0,0.741097783085733
458,0.5684774538106346,1,mlp,molformer,ankh_large,True,linker_only,True,False,True,True,False,,,64.0,0.2798616057584826,64.0,1.0,0.0007251519083652501,,,,,,,
484,0.5677591528500631,1,rf,molformer,prot_t5_xl,False,none,False,False,True,False,True,,,,,,,,none,3.0,500.0,,,,
708,0.5674661141085128,1,xgboost,morgan_2048_r2,esm2_35M,False,linker_only,True,False,False,False,False,,,,,,,,,,,0.01053225907962654,5.0,100.0,0.532445502317215
750,0.5670120119496329,1,rf,morgan_2048_r2,ankh_large,True,none,True,False,True,False,True,,,,,,,,15,4.0,500.0,,,,
748,0.5662850867433665,1,xgboost,morgan_2048_r2,none,False,all_fragments,True,False,True,True,False,,,,,,,,,,,0.11209619032137404,4.0,100.0,0.6502732745495758
571,0.565827489880349,1,mlp,maccs_167,esm2_150M,False,none,False,True,False,True,True,,,64.0,0.4350593099761746,64.0,3.0,0.002527554557142536,,,,,,,
240,0.5655345082363109,1,rf,morgan_1024_r2,prot_t5_xl,True,none,False,False,False,False,True,,,,,,,,10,6.0,100.0,,,,
628,0.5653586345107791,1,xgboost,chemberta,prostt5,False,warhead_only,False,False,True,False,False,,,,,,,,,,,0.11309142147307792,3.0,200.0,0.8269200995981274
359,0.5652923757024635,1,mlp,molformer,esm2_150M,True,none,True,False,False,True,False,,,64.0,0.25469873188808756,64.0,1.0,0.0008020174332440387,,,,,,,
215,0.5651894986177354,1,mlp,maccs_167,ankh_large,True,all_fragments,False,True,False,True,False,,,128.0,0.31938401054509286,128.0,3.0,0.006104350857736451,,,,,,,
683,0.5651693537640871,1,mlp,maccs_167,prot_t5_xl,True,none,False,False,True,True,False,,,32.0,0.1608253630123173,128.0,1.0,0.002638340191113696,,,,,,,
138,0.5649456934446512,1,rf,morgan_1024_r2,ankh_large,False,none,True,False,True,True,True,,,,,,,,none,2.0,200.0,,,,
223,0.5646876265996299,1,rf,morgan_1024_r2,esm2_150M,False,warhead_only,True,False,True,True,False,,,,,,,,10,5.0,100.0,,,,
552,0.564057781430439,1,mlp,maccs_167,esm2_3B,True,linker_only,False,False,False,True,True,,,64.0,0.46426038209817455,256.0,1.0,0.00035507755800269676,,,,,,,
553,0.5638310469062627,1,rf,morgan_1024_r2,ankh_large,False,all_fragments,False,False,True,False,True,,,,,,,,10,8.0,200.0,,,,
